PERMNO,date,SHRCD,EXCHCD,TICKER,COMNAM,SHRCLS,TRDSTAT,PERMCO,DLSTCD,DLRET,RET,BID,ASK
87055,4/8/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.013173,600.10999,600.58002
87055,4/11/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.025615,584.66998,584.67999
87055,4/12/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.005661,581.15002,581.41998
87055,4/13/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.016737,590.98999,591.19
87055,4/14/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.001184,590.34998,590.73999
87055,4/18/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.014008,581.87,582.25
87055,4/19/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.020924,594.29999,594.34003
87055,4/20/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.015531,603.53998,603.73999
87055,4/21/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.019535,591.66998,591.73999
87055,4/22/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.033866,571.60999,571.70001
87055,4/25/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.006105,568,568.20001
87055,4/26/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.025431,553.44,553.58002
87055,4/27/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.000578,553.91998,554.16998
87055,4/28/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.015918,562.26001,562.27002
87055,4/29/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.053879,531.57001,531.58002
87055,5/2/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.005209,528.76001,528.95001
87055,5/3/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.001645,528.07001,528.08002
87055,5/4/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.030961,544.32001,544.60999
87055,5/5/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.049795,517.32001,517.40997
87055,5/6/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.026985,503.51001,503.64001
87055,5/9/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.009,498.88,498.89001
87055,5/10/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.005272,501.48001,501.98999
87055,5/11/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.024688,489.13,489.26001
87055,5/12/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.005929,486.10001,486.16
87055,5/13/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.02281,497.23001,497.42001
87055,5/16/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.00551,494.57999,494.66
87055,5/17/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.00821,490.37,490.48001
87055,5/18/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.124513,429.25,429.47
87055,5/19/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.015068,422.92001,423
87055,5/20/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.015369,416.42001,416.45001
87055,5/23/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.031338,429.22,429.73001
87055,5/24/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.019163,437.79001,437.92999
87055,5/25/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.005483,440.20001,440.28
87055,5/26/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.056531,464.45999,464.98999
87055,5/27/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.012409,470.75,470.76001
87055,5/31/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.009644,465.95001,466.09
87055,6/1/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.019798,456.92999,456.98999
87055,6/2/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.067004,487.48001,487.76999
87055,6/3/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.023297,476.26001,476.45001
87055,6/6/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.007937,472.34,472.51001
87055,6/7/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.00146,471.67999,471.69
87055,6/8/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.008033,468.01999,468.03
87055,6/9/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.008675,472.04999,472.06
87055,6/10/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.018515,463.20999,463.22
87055,6/13/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.023872,452.25,452.26001
87055,6/14/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.005638,454.79999,454.97
87055,6/15/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.008773,458.87,459.01001
87055,6/16/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.015323,452,452.04001
87055,6/17/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.011223,446.41,446.42001
87055,6/21/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.036759,463.10001,463.10999
87055,6/22/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.006802,459.76999,459.88
87055,6/23/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.032699,474.92999,475
87055,6/24/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.019726,484.54999,484.63
87055,6/27/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.005409,481.91,481.92001
87055,6/28/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.027276,468.60999,468.82999
87055,6/29/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.002625,469.54999,469.82999
87055,6/30/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.020092,479.28,479.57001
87055,7/1/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.01352,485.76001,485.89999
87055,7/5/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.005147,488.26001,488.37
87055,7/6/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.008991,492.79001,492.79999
87055,7/7/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.004669,494.85001,494.94
87055,7/8/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.013314,501.48999,501.54001
87055,7/11/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.005264,498.92001,498.98999
87055,7/12/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.016697,490.56,490.73001
87055,7/13/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.003363,492.20999,492.22
87055,7/14/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.040063,511.94,512.09003
87055,7/15/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.021506,522.95001,523.07001
87055,7/18/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.012716,516.15002,516.63
87055,7/19/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.007612,519.96997,520.12
87055,7/20/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.007631,524.04999,524.26001
87055,7/21/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.010034,529.33002,529.59003
87055,7/22/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.000491,529.71997,529.79999
87055,7/25/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.001095,529.03998,529.23999
87055,7/26/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.032525,511.92001,512.04999
87055,7/27/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.020276,522,522.16998
87055,7/28/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.028278,536.08002,536.34998
87055,7/29/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.009549,541.12,541.28003
87055,8/1/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.010179,546.87,546.90002
87055,8/2/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.006126,543.40002,543.46002
87055,8/3/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.006532,546.88,547.01001
87055,8/4/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.006819,543.27002,543.28003
87055,8/5/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.004804,540.59003,540.66998
87055,8/8/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.002275,541.90002,542.01001
87055,8/9/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.01122,535.82001,536.33002
87055,8/10/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.007465,539.58002,539.83002
87055,8/11/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.014116,532.20001,532.52002
87055,8/12/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.009414,537.23999,537.37
87055,8/15/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.015897,545.77002,545.78003
87055,8/16/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.013321,553.02002,553.09998
87055,8/17/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.005967,556.31,556.42999
87055,8/18/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.008341,560.96002,561.02002
87055,8/19/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.011462,554.53003,554.53998
87055,8/22/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.016338,545.70001,545.78003
87055,8/23/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.006233,541.90997,542.08002
87055,8/24/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.002121,543.09003,543.28998
87055,8/25/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.013899,550.64001,550.81
87055,8/26/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.034406,531.72998,531.73999
87055,8/29/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.001429,530.96997,531.09998
87055,8/30/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.013031,524.15002,524.27002
87055,8/31/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.003892,522.02002,522.03003
87055,9/1/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.013541,529.16998,529.17999
87055,9/2/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.019011,519.21997,519.33002
87055,9/6/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.000404,518.90002,519.27002
87055,9/7/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.020698,529.63,529.64001
87055,9/8/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.000982,529.12,529.32001
87055,9/9/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.014099,536.57001,536.58002
87055,9/12/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.005479,539.52002,539.58002
87055,9/13/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.054159,510.29001,510.29999
87055,9/14/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.004507,508,508.04999
87055,9/15/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.008858,503.5,503.51001
87055,9/16/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.001271,503.98999,504.04999
87055,9/19/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.00482,506.57001,506.70001
87055,9/20/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.013917,499.53,499.67999
87055,9/21/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.012912,493,493.10999
87055,9/22/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.011966,486.66,487.10001
87055,9/23/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.042634,466.72,466.89001
87055,9/26/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.029803,480.32001,480.34
87055,9/27/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.004164,478.29001,478.32999
87055,9/28/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,0.020887,488.10999,488.22
87055,9/29/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.019067,479.22,479.29001
87055,9/30/2022,11,3,COST,COSTCO WHOLESALE CORP NEW,,A,7882,,,-0.014009,472.29999,472.35999
89393,9/29/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.026051,599.06,599.27002
89393,9/30/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.01883,610.03998,610.46002
89393,10/1/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.004604,612.72998,613.14001
89393,10/4/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.015983,603.5,603.89001
89393,10/5/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.052142,634.81,634.89001
89393,10/6/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.006758,639.09998,639.35999
89393,10/7/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.011344,631.69,631.84998
89393,10/8/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.001282,632.65997,632.91998
89393,10/11/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.008883,626.82001,626.96997
89393,10/12/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.003349,624.94,625.27002
89393,10/13/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.007713,629.64001,629.88
89393,10/14/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.006415,633.59003,633.81
89393,10/15/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.008694,627.70001,628.31
89393,10/18/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.015407,637.96997,638.13
89393,10/19/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.001615,639.23999,639.67999
89393,10/20/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.02169,625.14001,625.37
89393,10/21/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.044822,653.16998,653.21997
89393,10/22/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.017791,664.78003,664.79999
89393,10/25/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.010349,671.76001,672.07001
89393,10/26/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.004675,668.17999,668.52002
89393,10/27/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.008377,662.64001,662.91998
89393,10/28/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.016789,673.78998,674.04999
89393,10/29/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.024123,690.31,690.5
89393,11/1/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.01324,681.06,681.16998
89393,11/2/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.005065,677.5,677.72998
89393,11/3/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.015596,688.28998,688.38
89393,11/4/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.028898,668.34998,668.48999
89393,11/5/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.033932,645.45001,645.71997
89393,11/8/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.008874,651.14001,651.42999
89393,11/9/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.006969,655.94,656.22998
89393,11/10/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.013842,646.78003,646.90997
89393,11/11/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.016494,657.29999,657.65997
89393,11/12/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.038064,682.63,682.75
89393,11/15/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.004805,679.33002,679.57001
89393,11/16/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.011879,687.26001,687.39001
89393,11/17/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.006241,691.69,692
89393,11/18/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.01398,681.78998,681.98999
89393,11/19/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.004721,678.57001,678.79999
89393,11/22/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.028874,658.70001,659.14001
89393,11/23/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.007797,654,654.01001
89393,11/24/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.006467,657.78998,658.32001
89393,11/26/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.011165,665.59998,666.28003
89393,11/29/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.002704,663.39001,663.67999
89393,11/30/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.03305,641.77002,641.78003
89393,12/1/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.037592,617.22998,617.76001
89393,12/2/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.002104,615.78998,616.42999
89393,12/3/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.023261,602.13,602.34998
89393,12/6/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.017538,612.48999,612.59003
89393,12/7/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.021038,625.58002,625.66998
89393,12/8/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.003996,628.08002,628.26001
89393,12/9/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.027194,610.90997,610.98999
89393,12/10/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.00108,611.44,611.66998
89393,12/13/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.011608,604.34998,604.56
89393,12/14/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.010867,597.81,598.29999
89393,12/15/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.011789,604.87,605.04999
89393,12/16/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.023106,590.72998,590.98999
89393,12/17/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.007326,585.82001,586.19
89393,12/20/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.011948,593.73999,594.08002
89393,12/21/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.01883,604.70001,604.98999
89393,12/22/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.015407,614.28998,614.5
89393,12/23/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.000244,613.89001,614.28998
89393,12/27/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.00158,613.03998,613.09998
89393,12/28/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.003931,610.71002,610.90997
89393,12/29/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.000278,610.42999,610.65997
89393,12/30/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,0.002539,612.09003,612.56
89393,12/31/2021,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.015766,602.44,602.69
89393,1/3/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.008416,597.21997,597.35999
89393,1/4/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.010412,590.76001,591.15002
89393,1/5/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.039973,567.03998,567.04999
89393,1/6/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.025074,553.15997,553.28998
89393,1/7/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.022104,541.03998,541.06
89393,1/10/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.002236,539.70001,539.98999
89393,1/11/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.001834,540.58002,540.85999
89393,1/12/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.006693,537.21997,537.26001
89393,1/13/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.033543,519,519.20001
89393,1/14/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.0125,525.53998,526
89393,1/18/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.028325,510.78,511.06
89393,1/19/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.009906,515.46997,515.94
89393,1/20/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.014752,508.14999,508.51001
89393,1/21/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.217905,396.85001,397.5
89393,1/24/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.026038,387.01001,387.23001
89393,1/25/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.053545,366.42001,366.75
89393,1/26/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.01834,359.69,360.14001
89393,1/27/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.075063,386.35001,386.51999
89393,1/28/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.006051,384.35999,384.70999
89393,1/31/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.111302,427.01001,427.14001
89393,2/1/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.070211,457,457.26001
89393,2/2/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.060486,429.22,429.48001
89393,2/3/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.055602,405.69,405.84
89393,2/4/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.011267,409.79999,410.16
89393,2/7/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.019675,402.06,402.42001
89393,2/8/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.003556,402.98999,403
89393,2/9/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.023195,412.73001,412.89999
89393,2/10/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.016033,406.26999,406.47
89393,2/11/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.036823,390.91,391.10999
89393,2/14/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.013442,396.54999,396.88
89393,2/15/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.02746,407.45001,407.57001
89393,2/16/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.023021,398.07999,398.22
89393,2/17/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.028663,386.66,386.73999
89393,2/18/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.011948,390.89001,391.32001
89393,2/22/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.035549,377.39001,377.45001
89393,2/23/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.026287,367.45999,367.76001
89393,2/24/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.061422,390,390.19
89393,2/25/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.001974,390.62,390.79999
89393,2/28/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.009519,394.72,394.92999
89393,3/1/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.020988,386.16,386.57001
89393,3/2/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.016078,379.91,379.92001
89393,3/3/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.031471,367.98999,368.14001
89393,3/4/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.017225,361.73001,362.01999
89393,3/7/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.031709,350.22,350.32001
89393,3/8/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.024268,341.54001,341.85999
89393,3/9/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.04983,358.66,358.79001
89393,3/10/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.00563,356.70999,356.76999
89393,3/11/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.046108,340.19,340.39999
89393,3/14/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.027357,330.82999,331.14001
89393,3/15/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.038488,343.69,343.87
89393,3/16/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.040087,357.47,357.57001
89393,3/17/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.038794,371.39999,371.64999
89393,3/18/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.024771,380.60001,380.64001
89393,3/21/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.015791,374.39999,374.59
89393,3/22/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.022238,382.92001,383.07999
89393,3/23/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.022015,374.47,374.48999
89393,3/24/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.003258,375.67001,375.82999
89393,3/25/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.004951,373.82999,374.06
89393,3/28/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.012465,378.51001,378.57999
89393,3/29/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.035164,391.81,391.82001
89393,3/30/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.026415,381.51001,381.60999
89393,3/31/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.018036,374.59,374.79001
89393,4/1/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.00299,373.45001,373.47
89393,4/4/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,0.048277,391.48001,391.59
89393,4/5/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.028991,380.14999,380.23001
89393,4/6/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.03104,368.14001,368.51999
89393,4/7/2022,11,3,NFLX,NETFLIX INC,,A,43145,,,-0.016832,362.14999,362.41
